Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1Wkfop638thdkHxXH4N4eq,スーパーヒーロー,Love & Music -DISC1-,Guiano,13/3/2020,166526,48,FALSE,thesoundsofspotify,2023-08-11T22:39:03Z,vocaloid,KAMITSUBAKI RECORD,0.669,0.869,1,-3.124,0,0.0388,0.0869,0.0000278,0.0901,0.619,131.976,4
spotify:track:0Y2qOMUJJlQiNeoiOHwkkt,ゲダツセンセイション,Dead Ball Project vol.6,DeadballP,15/4/2013,218999,25,FALSE,thesoundsofspotify,2024-05-10T19:50:00Z,vocaloid,KARENT,0.581,0.995,9,-3.842,0,0.0799,0.0546,0.00194,0.0604,0.827,155.016,4
spotify:track:6pVugwXJJQdvccC8eOYTNB,げのげ,げのげ,NAKISO;ロス,23/8/2021,156132,46,FALSE,thesoundsofspotify,2022-01-10T18:29:15Z,"vocaloid,j-pop",なきそ,0.789,0.565,11,-4.785,1,0.0382,0.299,0.00000161,0.258,0.705,119.954,4
spotify:track:4SBbk1mjX4ZyEmPB9RgfRi,ヴェノマニア公の狂気,EVILS FOREST,mothy,10/8/2010,245380,49,FALSE,thesoundsofspotify,2021-08-13T19:08:39Z,vocaloid,KarenT,0.638,0.945,5,-5.891,0,0.0552,0.334,0.000103,0.34,0.702,130.021,3
spotify:track:6bZHvI7CVr3QBPW1rd4j5H,え?あぁ、そう。,EXIT TUNES ACADEMY BEST 3,CyoucyoP,1/1/2014,207108,40,FALSE,thesoundsofspotify,2019-10-25T15:14:17Z,vocaloid,エグジットチューンズ,0.491,0.961,10,-1.867,1,0.0515,0.0977,0,0.111,0.888,191.927,4
spotify:track:30yV3VWNBzFhgucOaGFAYE,それがあなたの幸せとしても,それがあなたの幸せとしても,Heavenz,30/1/2014,268292,35,FALSE,thesoundsofspotify,2021-01-11T21:27:23Z,vocaloid,KARENT,0.398,0.481,4,-5.688,1,0.0315,0.0623,0,0.186,0.405,154.089,4
spotify:track:3BUWDLM8HolqfEKt3iKEz4,指切り(PandaBoY remix),初音ミク DANCE REMIX Vol.1,Scop,7/12/2011,213799,32,FALSE,thesoundsofspotify,2022-06-17T16:32:04Z,vocaloid,Victor,0.692,0.911,2,-3.473,0,0.054,0.242,0,0.365,0.697,124.999,4
spotify:track:248g6r7CbdkEJO82F8K3VD,不埒な喝采,KAF+YOU KAFU COMPILATION ALBUM,ポリスピカデリー;Kafu,18/12/2021,144784,38,FALSE,thesoundsofspotify,2024-01-12T18:12:03Z,vocaloid,KAMITSUBAKI RECORD,0.586,0.928,6,-3.775,1,0.0427,0.048,0.0151,0.248,0.856,158.005,4
spotify:track:1hl2HnJJUVIB1yDSEkQaJs,命に嫌われている,不器用な男,カンザキイオリ,11/8/2021,267973,48,FALSE,thesoundsofspotify,2023-06-30T19:34:15Z,vocaloid,KAMITSUBAKI RECORD,0.678,0.917,2,-6.563,1,0.0339,0.0528,0.00000195,0.286,0.609,100.021,4
spotify:track:3WxlfdEj9jL5PQiyFfQvcM,p.h.,p.h.,SEVENTHLINKS,16/10/2020,155429,47,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,SEVENTHLINKS,0.795,0.74,11,-9.751,0,0.0848,0.0563,0.0133,0.0638,0.963,132.005,4
spotify:track:4JPcF81HVIbndg6KNFQNg6,Aunnobeats,Ukiyomeguri,Maigo Hanyuu,3/10/2018,206640,1,FALSE,thesoundsofspotify,2023-03-03T14:33:10Z,vocaloid,maigo records,0.655,0.645,9,-3.998,1,0.063,0.228,0.000018,0.124,0.752,205.898,4
spotify:track:4L71ya9XDiFsiBnbOcMIXq,抜錨,パワード・ワード・ワールド,NanahoshiKangengakudan,12/11/2017,204000,46,FALSE,thesoundsofspotify,2022-12-09T20:18:29Z,vocaloid,ナナホシ管弦楽団,0.55,0.922,8,-5.186,1,0.0576,0.0347,0.000263,0.326,0.928,140.05,4
spotify:track:2deKxJjE0Sm25f6QAr9Qbv,アイスドロップ,planetarium,Aqu3ra,22/11/2022,224856,35,FALSE,thesoundsofspotify,2023-08-18T17:30:49Z,vocaloid,Aqu3ra,0.578,0.894,3,-4.96,1,0.0602,0.108,0.0177,0.0514,0.816,158.02,4
spotify:track:6c6fQ8k4yIUnLJEPy7zj3z,Kagerou Days,MEKAKUCITYDAYS,Jin,30/5/2012,234733,49,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,1st PLACE Co Ltd. | IA Project,0.585,0.918,11,-3.132,0,0.0482,0.000838,0.0893,0.166,0.966,99.986,4
spotify:track:74A5fPLR86U9XWYostkXwS,マトリョシカ - ORIGINAL,OFFICIAL ORANGE,hachi,14/11/2011,198706,59,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,REISSUE RECORDS inc.,0.552,0.901,11,-4.313,0,0.0672,0.000102,0.189,0.0387,0.77,102.507,4
spotify:track:6Mx7JVmxDV3dHZu8w8ExZZ,だめにんげんだ! (feat. 重音テト),!?,薄塩指数;Teto Kasane,7/6/2020,233296,38,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,薄塩指数,0.63,0.904,9,-2.364,1,0.0546,0.321,0,0.0921,0.943,89.505,4
spotify:track:1zzdir27Qnk0hS0JMhChnt,トキヲ・ファンカ,イーストエンド・パンデモニウム,takamatt,2013,340221,39,FALSE,thesoundsofspotify,2018-08-10T15:43:53Z,vocaloid,KARENT,0.569,0.872,5,-4.239,0,0.0545,0.00553,0,0.0755,0.533,120.021,4
spotify:track:54ezuGQj5s0ot4J7ktWb2h,シャルル,Corridor,balloon,12/8/2017,233875,55,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,バルーン,0.517,0.848,10,-2.971,1,0.0992,0.0239,0,0.237,0.577,144.938,4
spotify:track:5EJmQHqTGkMvJuxZIYhQXm,ごめんごめん,[Others],100回嘔吐,29/4/2020,148500,36,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,100回嘔吐,0.631,0.738,6,-6.698,1,0.051,0.0741,0,0.316,0.948,146.94,4
spotify:track:75ppsVV4CezCovCht9mfbT,Blessing (feat. 初音ミク&鏡音リン&鏡音レン&巡音ルカ&KAITO&MEIKO),初音ミク「マジカルミライ」10th Anniversary OFFICIAL ALBUM,halyosy;Hatsune Miku;Kagamine Rin;Kagamine Len;Megurine Luka;MEIKO;KAITO,20/7/2022,271000,51,FALSE,thesoundsofspotify,2022-08-12T22:34:55Z,vocaloid,KARENT,0.639,0.783,7,-4.142,1,0.0342,0.273,0,0.363,0.776,109.974,4
spotify:track:7IEvo5fRMgBMt8OUqgfP0Z,ハツコイソウ,ハツコイソウ,FLG4,26/4/2021,171428,45,FALSE,thesoundsofspotify,2021-07-09T13:16:10Z,vocaloid,FLG4,0.816,0.749,11,-5.452,1,0.0975,0.0512,0.00108,0.618,0.961,132.945,4
spotify:track:7d66NXUtZmUpHKYMgk9Q77,ウミユリ海底譚,花と水飴、最終電車,n-buna,22/7/2015,236068,54,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,U&R records,0.6,0.966,0,-3.228,0,0.0431,0.166,0.00000202,0.324,0.965,120.008,4
spotify:track:0vpKpuqFEw4Sg54LvdDE9f,レイニースノードロップ (feat. KAITO),レイニースノードロップ,Re:nG;KAITO,2021,243058,38,FALSE,thesoundsofspotify,2023-02-17T15:56:35Z,vocaloid,KARENT,0.435,0.931,11,-1.668,0,0.0396,0.0911,0,0.347,0.771,96.104,4
spotify:track:0ErUwH3IBAKt1612x1vixS,深海シティアンダーグラウンド,深海シティアンダーグラウンド,tanaka B,19/3/2014,277700,38,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,KARENT,0.466,0.988,11,-2.186,0,0.0533,0.0151,0.00064,0.125,0.908,170,4
spotify:track:4LmUF17wRBXvflx18Ck5SS,雁首、揃えてご機嫌よう,雁首、揃えてご機嫌よう,卯花ロク,12/8/2020,221111,30,FALSE,thesoundsofspotify,2021-06-04T13:21:32Z,vocaloid,ミナヅキレコード,0.602,0.854,1,-2.661,0,0.0506,0.101,0,0.0801,0.95,134.995,4
spotify:track:2jxakPQFR2IBXVmvt5y8YB,ミルククラウン・オン・ソーネチカ,ミルククラウン・オン・ソーネチカ,YUZY,30/6/2014,216544,42,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,KARENT,0.572,0.966,1,-3.286,0,0.0363,0.0415,0,0.179,0.933,127.486,4
spotify:track:2A8iKOvDG8ZCd8rgN6tPmE,ダウナーウィッチ,ダウナーウィッチ,廉,6/11/2020,213915,28,FALSE,thesoundsofspotify,2022-01-18T18:43:51Z,vocaloid,廉,0.363,0.747,4,-6.035,0,0.0378,0.133,0.0000106,0.149,0.931,151.873,4
spotify:track:4qFIPftASj7it8cqKfl8KE,アトラクトライト,ラズライトの夢,*Luna,1/5/2019,272533,48,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,KARENT,0.472,0.855,5,-4.313,1,0.0544,0.0733,0,0.134,0.629,195.942,4
spotify:track:3G2xJfPXUOoBGaV3uuDFAD,『んっあっあっ。』 (feat. 初音ミク),『んっあっあっ。』,SLAVE.V-V-R,16/6/2021,213983,55,FALSE,thesoundsofspotify,2021-11-03T04:08:48Z,vocaloid,KARENT,0.622,0.797,0,-7.943,1,0.0673,0.0357,0.0123,0.176,0.297,123.018,4
spotify:track:4mjaq4mfQFlciPMgXBqCBE,絶対敵対メチャキライヤー,絶対敵対メチャキライヤー,メドミア,26/4/2022,162947,46,FALSE,thesoundsofspotify,2022-10-26T22:03:43Z,vocaloid,メドミア,0.547,0.934,10,-6.368,0,0.052,0.0809,0.00003,0.183,0.865,189.945,4
spotify:track:0fwaTsQItHVLoGSqh4zqNg,ラストスコア (feat. 初音ミク),ラストスコア,SekikomiGohan,13/1/2022,259359,38,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.584,0.831,11,-4.157,1,0.0393,0.133,0.000011,0.0976,0.631,134.01,4
spotify:track:7jILGPYgBInXKbS4QTyOqi,絶え間なく藍色,絶え間なく藍色,Shishishishi,23/2/2020,220800,38,FALSE,thesoundsofspotify,2024-05-24T23:07:14Z,vocaloid,獅子志司,0.687,0.738,3,-2.933,1,0.0627,0.466,0,0.199,0.695,124.995,4
spotify:track:1CEC3JNSQy8OQXmnuLcA1D,ハロ／ハワユ,ハロ／ハワユ,Nanou,19/11/2010,285693,43,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KarenT,0.681,0.487,4,-6.507,1,0.0544,0.0691,0.0000136,0.325,0.69,95.032,4
spotify:track:6Cz25J0HYbJCQhglSnP5uz,星屑ユートピア (feat. 巡音ルカ),Utopia,otetsu,1/5/2009,260079,37,FALSE,thesoundsofspotify,2022-12-02T21:00:34Z,vocaloid,KARENT,0.507,0.939,6,-2.418,0,0.0476,0.0508,0,0.324,0.624,119.985,4
spotify:track:3g3aU6Rlwv4DRSv63KsL4d,右肩の蝶,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,noripy,17/1/2018,263640,52,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,KARENT,0.566,0.999,4,-2.723,0,0.0693,0.0149,0.144,0.282,0.96,139.974,4
spotify:track:2AJeqUXKxkJorjdAdiU15g,StargazeR,No Image,Kots Beirne,29/7/2009,209887,29,FALSE,thesoundsofspotify,2021-03-26T22:50:40Z,vocaloid,KarenT,0.428,0.899,6,-2.125,0,0.0447,0.171,0,0.366,0.688,97.473,4
spotify:track:4jwd8RacYXJ1JLHBd9Rcfj,メレンゲドール,アフタヌーン・グラビティー,monaca:factory,27/8/2014,190184,22,FALSE,thesoundsofspotify,2022-03-25T15:53:07Z,vocaloid,KARENT,0.78,0.898,11,-3.893,0,0.0435,0.121,0.002,0.0391,0.892,145.974,4
spotify:track:6kZaGOtlo8oLRqFogE3UQa,そうだった！！ (feat. 初音ミク),そうだった！！,タケノコ少年,28/7/2021,160117,45,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.602,0.738,2,-10.699,1,0.0393,0.0288,0.00000313,0.11,0.964,95.944,4
spotify:track:3slgBP4KlhdO2XOiRnn0R1,Happy Halloween (feat. KAGAMINE RIN),Happy Halloween,Junky;Kagamine Rin,19/10/2018,246030,52,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,U/M/A/A,0.669,0.865,0,-7.049,1,0.0381,0.000527,0.0000332,0.17,0.676,120.008,4
spotify:track:1JQ4r5WyaSzOFGHR40RwPY,ひゅ～どろどろ (feat. 初音ミク&MEIKO),ひゅ～どろどろ,栗山夕璃;Hatsune Miku;MEIKO,10/2/2024,167875,44,FALSE,thesoundsofspotify,2024-02-16T22:40:11Z,vocaloid,KARENT,0.635,0.895,10,-3.903,0,0.28,0.0397,0,0.447,0.677,160.012,4
spotify:track:6P6sDGoWxtoaHajfoliJTw,ラブ&デストロイ,Cupid Power,MI8k;GUMI,23/1/2019,209574,29,FALSE,thesoundsofspotify,2021-02-26T14:01:05Z,"vocaloid,anime",三宅金物店,0.543,0.991,7,-1.951,1,0.114,0.0456,0,0.114,0.628,141.08,4
spotify:track:4QYoN2krEgpM8OKCSfAQIP,Showtime ruler,Showtime ruler,Karasuya Sabou,12/1/2022,213784,34,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,TOKYO LOGIC,0.529,0.969,4,-1.837,0,0.0682,0.0784,0,0.26,0.459,102.015,4
spotify:track:5wxSF9ES1kEOpug7p89oqW,しんでしまうとはなさけない!,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,jesus (wonderful Opportunity!!),17/1/2018,249560,37,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.472,0.984,1,-2.039,0,0.14,0.0283,0.00000561,0.285,0.708,174.001,4
spotify:track:7rW8Rwy4f2efUlsNSwaGFG,あなたの夜が明けるまで,素敵な大人になる方法,傘村トータ,24/2/2021,279386,49,FALSE,thesoundsofspotify,2022-07-03T00:23:47Z,vocaloid,U&R records,0.724,0.335,2,-9.569,1,0.0316,0.868,0.000451,0.0824,0.324,147.965,4
spotify:track:0sXDadhHOfTMgOWITjV3Hk,ヒール,ヒール,ルワン,28/8/2020,220625,24,FALSE,thesoundsofspotify,2021-05-21T13:22:22Z,vocaloid,ルワン,0.666,0.856,8,-4.045,1,0.0804,0.0137,0.00000174,0.0767,0.755,95.98,4
spotify:track:6ECxUkZTv9Of3dOPGx9pqO,ハイドレンジア,ハイドレンジア,LonePi,5/6/2021,204179,48,FALSE,thesoundsofspotify,2023-04-11T18:46:05Z,vocaloid,LonePi,0.659,0.798,0,-5.697,0,0.0302,0.00646,0,0.3,0.8,133.966,4
spotify:track:5TIYBsbcFSvhagGdh1xPtY,Tiny Bunny,Tiny Bunny,youまん,9/7/2020,208651,30,FALSE,thesoundsofspotify,2022-10-01T00:12:15Z,vocaloid,youまん,0.629,0.824,0,-3.549,1,0.209,0.082,0.000309,0.0189,0.813,178.036,4
spotify:track:7Ebad9s30USDCeq5pp5yyK,エレクトロサチュレイタ,</TearDrop>,tilt-six,22/8/2014,310355,27,FALSE,thesoundsofspotify,2017-02-12T00:06:14Z,vocaloid,KARENT,0.496,0.937,11,-3.478,0,0.046,0.00115,0.00000275,0.11,0.731,140.999,4
spotify:track:6RQQOXHobYuz0QTB8mREyn,マスターオブパペッツ,ドラマチックメモリー,Death Ohagi,10/10/2012,172089,23,FALSE,thesoundsofspotify,2020-12-18T11:27:40Z,vocaloid,KARENT,0.572,0.918,4,-1.821,0,0.0432,0.0568,0,0.0864,0.714,124.968,4
spotify:track:1HVKbxwcF6VeP7n9CBzO9k,Love ka? (feat. Ado),Love ka? (feat. Ado),HiiragiKirai;Ado,12/12/2020,185235,0,FALSE,thesoundsofspotify,2024-05-24T23:07:14Z,"vocaloid,j-pop,anime,j-rock",HiiragiKirai,0.79,0.73,2,-4.695,1,0.286,0.444,0,0.0633,0.643,135.046,4
spotify:track:396tVnKqmG32TeMtSBvUS2,erase or zero,crystaL,HzEdge(crystal P),11/4/2009,230053,38,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,KarenT,0.544,0.926,4,-3.929,0,0.048,0.00486,0.0000108,0.204,0.341,136.024,4
spotify:track:6tenV0HJ8nReugNyAGU2MD,Traffic Jam,Traffic Jam,NILFRUITS,12/8/2019,240315,42,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,THOMASSON's FRUITs,0.721,0.9,11,-4.123,0,0.206,0.00131,0.000154,0.0914,0.747,129.985,4
spotify:track:3F16pHyLskVyuAhZjyo3hm,suima,suima,KANKAN;Ayase,26/2/2021,190692,47,FALSE,thesoundsofspotify,2021-08-13T19:08:39Z,"vocaloid,j-pop",KANKAN & Ayase,0.839,0.482,0,-6.039,1,0.0547,0.185,0,0.336,0.661,115.006,4
spotify:track:7HR2B4cK6vZmXwle5LiHKp,Conqueror,Ia/04 - Star-,IA,16/5/2018,221560,37,FALSE,thesoundsofspotify,2019-03-15T18:54:18Z,vocaloid,IA PROJECT,0.666,0.861,4,-5.58,0,0.0897,0.0125,0.000448,0.0756,0.543,119.978,4
spotify:track:72pzL5rlXyzRGlLOMWoOVT,孤独の果て,シニシズム,Hikarisyuyo,9/7/2010,262762,33,FALSE,thesoundsofspotify,2021-01-07T16:42:52Z,vocaloid,KarenT,0.417,0.899,0,-2.435,1,0.147,0.02,0.00112,0.247,0.421,179.97,4
spotify:track:0UIatPM2eBdRz127u2IdTJ,偽物人間40号,偽物人間40号,¿?shimon,15/6/2021,190714,42,FALSE,thesoundsofspotify,2021-11-12T14:31:59Z,vocaloid,¿?shimon,0.786,0.619,2,-2.607,1,0.0988,0.0145,0.0758,0.297,0.573,112.018,4
spotify:track:2yUaaEE3PZhDCkhfHhhCjR,ちがう!!!,ダイナミック自演ズ2016-2020,カルロス袴田(サイゼP),4/11/2021,269666,37,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,U&R records,0.176,0.976,2,-3.468,1,0.292,0.116,0.0129,0.395,0.359,180.769,4
spotify:track:2tiV5xstkwFzNSs8XSgJmn,性格悪くてすみません。,全然、きれいじゃない。,青谷,17/11/2019,149740,42,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,青谷,0.49,0.807,3,-2.628,1,0.0363,0.231,0,0.273,0.872,189.78,4
spotify:track:7MREY03s67e2toH9h84oUO,YY,LIME,23.exe,27/10/2019,191133,34,FALSE,thesoundsofspotify,2022-10-05T19:17:24Z,vocaloid,23.exe,0.712,0.869,5,-5.153,0,0.0497,0.0994,0.00474,0.0781,0.943,122.956,4
spotify:track:4oPCfEDVIKnPJ6UPkhJPCa,酔いどれ知らず,酔いどれ知らず,Kanaria,6/5/2022,134869,59,FALSE,thesoundsofspotify,2023-01-12T17:43:40Z,"vocaloid,j-pop",Kanaria,0.77,0.568,6,-6.771,0,0.0431,0.143,0.0123,0.0715,0.92,115.025,4
spotify:track:38cqFEq5C8PQhLAhmdVmE7,雲散霧消,BOYS SEE BOYS,しーくん,21/2/2018,214303,14,FALSE,thesoundsofspotify,2023-12-01T21:55:25Z,vocaloid,ルサンチマン・レコード,0.548,0.748,7,-1.352,1,0.119,0.00446,0.0000493,0.367,0.664,157.872,4
spotify:track:4hvrcoIbLNesHdkupjvmD9,シャルル - STUDY WITH MIKU ver. -,STUDY WITH MIKU part3,バルーン,1/12/2023,330160,25,FALSE,thesoundsofspotify,2023-12-01T21:55:25Z,,KARENT,0.769,0.623,0,-10.205,0,0.0358,0.239,0.839,0.107,0.525,100.004,4
spotify:track:3gCPs1TDRH9v9QlF5h3zD5,/ / // / /,/ / // / /,x0o0x_,6/9/2020,133757,44,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,"vocaloid,j-pop",x0o0x_,0.529,0.744,5,-3.557,0,0.0565,0.0134,0.00000597,0.384,0.78,65.082,4
spotify:track:6DLqDDyOYOxSDb93nzhH7R,しっくおぶはうす！ (feat. 鏡音リン&鏡音レン),しっくおぶはうす！,オゾン,13/10/2021,196235,43,FALSE,thesoundsofspotify,2022-01-06T16:33:45Z,vocaloid,KARENT,0.532,0.905,2,-3.082,0,0.293,0.0287,0,0.526,0.635,170.088,4
spotify:track:3TUrSm5VuzmKYGVWE5Lu26,alive,aube,市瀬るぽ,3/3/2021,209500,24,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.621,0.89,2,-3.783,1,0.037,0.0632,0.00000294,0.306,0.554,128.001,4
spotify:track:1lP6wJYjTZSmaE0RMJR0DF,DYE,DYE,AVTechNO!,10/2/2010,229367,29,FALSE,thesoundsofspotify,2017-02-19T00:10:28Z,vocaloid,KarenT,0.523,0.959,0,-4.991,0,0.177,0.0471,0,0.25,0.574,158,4
spotify:track:6vrfDPBneYrboDBTRLPafn,ガ (feat. 初音ミク),HAPPYPILLS,Utsu-P;Hatsune Miku,13/9/2023,189146,38,FALSE,thesoundsofspotify,2023-09-15T19:33:48Z,"vocaloid,j-rock",KARENT,0.634,0.706,1,-6.514,1,0.0395,0.000711,0.00141,0.336,0.702,89.992,4
spotify:track:2UUwBDALzJuThY88Ro2lD2,フォニイ,KAF+YOU KAFU COMPILATION ALBUM シンメトリー,Kafu;ツミキ,18/12/2021,189884,59,FALSE,thesoundsofspotify,2023-10-14T00:03:58Z,vocaloid,KAMITSUBAKI RECORD,0.624,0.897,4,-6.651,0,0.106,0.0724,0.0000257,0.53,0.609,169.903,4
spotify:track:0h7KEmlFDw4XlcuvLR88s1,在来ヒーローズ,終焉-Re:write-,150P,13/3/2013,220165,20,FALSE,thesoundsofspotify,2020-09-04T11:42:07Z,vocaloid,Victor,0.513,0.94,8,-2.826,0,0.0918,0.00107,0.0102,0.221,0.576,99.984,4
spotify:track:0AnrjOSwHYbNvMOkWbQ4Si,パノプティコン - 立椅子かんな Remix,パノプティコン (立椅子かんな Remix),立椅子かんな;r-906,13/5/2022,217931,23,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,Standing Chair,0.44,0.93,6,-5.552,1,0.0557,0.0000349,0.748,0.318,0.594,173.996,4
spotify:track:6YDGJ9alZD83kgHkPUcxKa,#NAME?,松下が二次元に恋する15の理由(通常盤),Matsushita,21/1/2015,216500,27,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,エグジットチューンズ,0.603,0.977,10,-1.802,0,0.353,0.0862,0,0.226,0.614,180.114,4
spotify:track:74s77M1EYsZDjDiCGg5A8K,アンチジョーカー,アンチジョーカー,マイキP,4/12/2021,240000,37,FALSE,thesoundsofspotify,2022-05-18T20:53:47Z,vocaloid,マイキP,0.717,0.833,9,-3.148,1,0.037,0.0161,0.00000337,0.0402,0.873,135.969,4
spotify:track:4zz8vKNj1Bn4yMz8MLl7Xg,林檎売りの泡沫少女,EXIT TUNES PRESENTS THE BEST OF GUMI from Megpoid,yukkedoluce,4/2/2015,360000,39,FALSE,thesoundsofspotify,2019-02-15T16:20:10Z,vocaloid,エグジットチューンズ,0.605,0.959,8,-3.725,1,0.0432,0.00361,0.0000394,0.25,0.817,112.567,4
spotify:track:2VmOvzDdJmycCnGgCzkNrx,マカロン,ATOLS/MIKU,ATOLS,2013,196394,26,FALSE,thesoundsofspotify,2020-03-20T19:01:30Z,vocaloid,KARENT,0.702,0.798,1,-4.764,1,0.0353,0.0804,0.0266,0.0872,0.581,140.001,4
spotify:track:08ZvFfHEBfTgH4MN9YT1BC,六兆年と一夜物語 (feat. IA),IA SUPER BEST -THE CREATORS -,kemu;IA,19/1/2022,215013,48,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,1st PLACE,0.591,0.945,11,-3.223,0,0.136,0.000642,0.0058,0.115,0.548,93.02,4
spotify:track:1HntX7n9WRIcQbYb6ncfee,パンツ脱げるもん！,パンツ脱げるもん！,TakeponG,21/12/2011,226240,35,FALSE,thesoundsofspotify,2017-02-12T00:06:14Z,vocaloid,KarenT,0.558,0.999,6,-3.957,0,0.236,0.0159,0.00263,0.323,0.533,163.033,4
spotify:track:7dxxFMtJVNzxIHfYL17sW6,今はいいんだよ。 (feat. 可不),今はいいんだよ。 (feat. 可不),MIMI;Kafu,23/12/2022,147085,56,FALSE,thesoundsofspotify,2023-12-01T21:55:25Z,"vocaloid,j-pop",MIMI,0.599,0.474,11,-5.802,1,0.035,0.924,0.0219,0.286,0.781,170.025,4
spotify:track:2eY85CSPKYMYzilNKhs7N2,シャンティ,シャンティ,Chogakusei,9/3/2022,165020,35,FALSE,thesoundsofspotify,2023-03-24T21:27:27Z,"vocaloid,j-pop",超学生,0.638,0.839,6,-5.896,1,0.137,0.212,0.00000191,0.374,0.808,144.002,4
spotify:track:451LPVp4bGHn37Z5iJ0orZ,花を唄う,花を唄う,シノ,26/4/2021,206608,38,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,シノ,0.677,0.809,11,-4.511,1,0.0554,0.0385,0.000018,0.639,0.92,114.996,4
spotify:track:07LC3H76ceeFbrA6XDjPxL,浴槽とネオンテトラ,浴槽とネオンテトラ,REISAI,3/1/2021,265846,46,FALSE,thesoundsofspotify,2022-07-22T21:07:46Z,vocaloid,REISAI,0.769,0.541,11,-5.193,0,0.0476,0.0261,0.0559,0.0745,0.665,129.968,4
spotify:track:4Mo0vn7a03pJ19uESUrH5a,Kawaikutegomen (feat. capi),Kokuhakujikkouiinkai -FLYING SONGS- Koishiteru,HoneyWorks;Capi,28/8/2022,219893,59,FALSE,thesoundsofspotify,2023-01-27T15:31:22Z,"vocaloid,j-pop,anime",HoneyWorks,0.633,0.956,2,-4.249,1,0.0507,0.104,0,0.356,0.806,160.031,4
spotify:track:6kJdC5hkwFoy30ShI2MAvj,なりすましゲンガー,BRAVERLIZE,KulfiQ,2011,225903,31,FALSE,thesoundsofspotify,2021-06-11T13:21:56Z,vocaloid,KARENT,0.376,0.939,1,-3.372,1,0.0583,0.131,0.0748,0.299,0.597,178.018,4
spotify:track:0HUy6zpQiOncRm1UE6ASjq,ハイスクールDays,ねぎらうよっ！,U-ji aka RaychoruiP,3/7/2013,228000,22,FALSE,thesoundsofspotify,2022-02-24T21:12:57Z,vocaloid,KARENT,0.613,0.972,1,-3.285,0,0.0383,0.0151,0,0.245,0.643,159.996,4
spotify:track:5XhxMq0dQNenKr6eDU79Ka,Surges,Surges,Orangestar;Kase;ルワン,2/9/2021,120875,58,FALSE,thesoundsofspotify,2021-10-08T15:29:24Z,"vocaloid,bassline",U&R records,0.587,0.924,5,-4.622,1,0.0534,0.0775,0,0.256,0.882,136.95,4
spotify:track:2aiANo3P7FvB1qi7iJaSXr,カガリビト,バイバイ、ブラックワールド,millstones,2011,309733,15,FALSE,thesoundsofspotify,2018-02-28T02:11:48Z,vocaloid,KARENT,0.579,0.919,6,-6.365,0,0.0338,0.419,0.0288,0.134,0.63,110.071,3
spotify:track:1rknPfhsPCqHYWEB99H5sZ,Brand New Day,iceQuarium -Strawberry-,irucaice,19/3/2021,271500,32,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.448,0.931,9,-5.305,1,0.0694,0.00241,0.000418,0.316,0.728,185.069,4
